Region,Region code,Postcode
TAS major urban - capital city,18,"7,230"
TAS major urban - capital city,18,"7,231"
TAS major urban - capital city,18,"7,232"
TAS major urban - capital city,18,"7,233"
TAS major urban - capital city,18,"7,234"
TAS major urban - capital city,18,"7,235"
TAS major urban - capital city,18,"7,236"
TAS major urban - capital city,18,"7,237"
TAS major urban - capital city,18,"7,238"
TAS major urban - capital city,18,"7,239"
TAS major urban - capital city,18,"7,240"
TAS major urban - capital city,18,"7,241"
TAS major urban - capital city,18,"7,242"
TAS major urban - capital city,18,"7,243"
TAS major urban - capital city,18,"7,244"
TAS major urban - capital city,18,"7,245"
TAS major urban - capital city,18,"7,246"
TAS major urban - capital city,18,"7,247"
TAS major urban - capital city,18,"7,251"
TAS major urban - capital city,18,"7,266"
TAS major urban - capital city,18,"7,269"
TAS major urban - capital city,18,"7,271"
TAS major urban - capital city,18,"7,272"
TAS major urban - capital city,18,"7,273"
TAS major urban - capital city,18,"7,274"
TAS major urban - capital city,18,"7,278"
TAS major urban - capital city,18,"7,279"
TAS major urban - capital city,18,"7,280"
TAS major urban - capital city,18,"7,281"
TAS major urban - capital city,18,"7,282"
TAS major urban - capital city,18,"7,283"
TAS major urban - capital city,18,"7,284"
TAS major urban - capital city,18,"7,285"
TAS major urban - capital city,18,"7,286"
TAS major urban - capital city,18,"7,287"
TAS major urban - capital city,18,"7,288"
TAS major urban - capital city,18,"7,289"
TAS major urban - capital city,18,"7,293"
TAS major urban - capital city,18,"7,294"
TAS major urban - capital city,18,"7,295"
TAS major urban - capital city,18,"7,296"
TAS major urban - capital city,18,"7,297"
TAS major urban - capital city,18,"7,298"
TAS major urban - capital city,18,"7,299"
TAS major urban - capital city,18,"7,308"
TAS major urban - capital city,18,"7,309"
TAS major urban - capital city,18,"7,311"
TAS major urban - capital city,18,"7,312"
TAS major urban - capital city,18,"7,313"
TAS major urban - capital city,18,"7,314"
TAS major urban - capital city,18,"7,317"
TAS major urban - capital city,18,"7,318"
TAS major urban - capital city,18,"7,319"
TAS major urban - capital city,18,"7,323"
TAS major urban - capital city,18,"7,324"
TAS major urban - capital city,18,"7,326"
TAS major urban - capital city,18,"7,327"
TAS major urban - capital city,18,"7,328"
TAS major urban - capital city,18,"7,329"
TAS major urban - capital city,18,"7,332"
TAS major urban - capital city,18,"7,333"
TAS major urban - capital city,18,"7,334"
TAS major urban - capital city,18,"7,335"
TAS major urban - capital city,18,"7,336"
TAS major urban - capital city,18,"7,337"
TAS major urban - capital city,18,"7,338"
TAS major urban - capital city,18,"7,339"
TAS major urban - capital city,18,"7,340"
TAS major urban - capital city,18,"7,341"
TAS major urban - capital city,18,"7,342"
TAS major urban - capital city,18,"7,343"
TAS major urban - capital city,18,"7,344"
TAS major urban - capital city,18,"7,345"
TAS major urban - capital city,18,"7,346"
TAS major urban - capital city,18,"7,347"
TAS major urban - capital city,18,"7,348"
TAS major urban - capital city,18,"7,349"
TAS major urban - capital city,18,"7,350"
TAS major urban - capital city,18,"7,351"
TAS major urban - capital city,18,"7,352"
TAS major urban - capital city,18,"7,353"
TAS major urban - capital city,18,"7,354"
TAS major urban - capital city,18,"7,355"
TAS major urban - capital city,18,"7,356"
TAS major urban - capital city,18,"7,357"
TAS major urban - capital city,18,"7,358"
TAS major urban - capital city,18,"7,359"
TAS major urban - capital city,18,"7,360"
TAS major urban - capital city,18,"7,361"
TAS major urban - capital city,18,"7,362"
TAS major urban - capital city,18,"7,363"
TAS major urban - capital city,18,"7,364"
TAS major urban - capital city,18,"7,365"
TAS major urban - capital city,18,"7,366"
TAS major urban - capital city,18,"7,367"
TAS major urban - capital city,18,"7,368"
TAS major urban - capital city,18,"7,369"
TAS major urban - capital city,18,"7,370"
TAS major urban - capital city,18,"7,371"
TAS major urban - capital city,18,"7,372"
TAS major urban - capital city,18,"7,373"
TAS major urban - capital city,18,"7,374"
TAS major urban - capital city,18,"7,375"
TAS major urban - capital city,18,"7,376"
TAS major urban - capital city,18,"7,377"
TAS major urban - capital city,18,"7,378"
TAS major urban - capital city,18,"7,379"
TAS major urban - capital city,18,"7,380"
TAS major urban - capital city,18,"7,381"
TAS major urban - capital city,18,"7,382"
TAS major urban - capital city,18,"7,383"
TAS major urban - capital city,18,"7,384"
TAS major urban - capital city,18,"7,385"
TAS major urban - capital city,18,"7,386"
TAS major urban - capital city,18,"7,387"
TAS major urban - capital city,18,"7,388"
TAS major urban - capital city,18,"7,389"
TAS major urban - capital city,18,"7,390"
TAS major urban - capital city,18,"7,391"
TAS major urban - capital city,18,"7,392"
TAS major urban - capital city,18,"7,393"
TAS major urban - capital city,18,"7,394"
TAS major urban - capital city,18,"7,395"
TAS major urban - capital city,18,"7,396"
TAS major urban - capital city,18,"7,397"
TAS major urban - capital city,18,"7,398"
TAS major urban - capital city,18,"7,399"
TAS major urban - capital city,18,"7,400"
TAS major urban - capital city,18,"7,401"
TAS major urban - capital city,18,"7,402"
TAS major urban - capital city,18,"7,403"
TAS major urban - capital city,18,"7,404"
TAS major urban - capital city,18,"7,405"
TAS major urban - capital city,18,"7,406"
TAS major urban - capital city,18,"7,407"
TAS major urban - capital city,18,"7,408"
TAS major urban - capital city,18,"7,409"
TAS major urban - capital city,18,"7,410"
TAS major urban - capital city,18,"7,411"
TAS major urban - capital city,18,"7,412"
TAS major urban - capital city,18,"7,413"
TAS major urban - capital city,18,"7,414"
TAS major urban - capital city,18,"7,415"
TAS major urban - capital city,18,"7,416"
TAS major urban - capital city,18,"7,417"
TAS major urban - capital city,18,"7,418"
TAS major urban - capital city,18,"7,419"
TAS major urban - capital city,18,"7,420"
TAS major urban - capital city,18,"7,421"
TAS major urban - capital city,18,"7,422"
TAS major urban - capital city,18,"7,423"
TAS major urban - capital city,18,"7,424"
TAS major urban - capital city,18,"7,425"
TAS major urban - capital city,18,"7,426"
TAS major urban - capital city,18,"7,427"
TAS major urban - capital city,18,"7,428"
TAS major urban - capital city,18,"7,429"
TAS major urban - capital city,18,"7,430"
TAS major urban - capital city,18,"7,431"
TAS major urban - capital city,18,"7,432"
TAS major urban - capital city,18,"7,433"
TAS major urban - capital city,18,"7,434"
TAS major urban - capital city,18,"7,435"
TAS major urban - capital city,18,"7,436"
TAS major urban - capital city,18,"7,437"
TAS major urban - capital city,18,"7,438"
TAS major urban - capital city,18,"7,439"
TAS major urban - capital city,18,"7,440"
TAS major urban - capital city,18,"7,441"
TAS major urban - capital city,18,"7,442"
TAS major urban - capital city,18,"7,443"
TAS major urban - capital city,18,"7,444"
TAS major urban - capital city,18,"7,445"
TAS major urban - capital city,18,"7,446"
TAS major urban - capital city,18,"7,447"
TAS major urban - capital city,18,"7,448"
TAS major urban - capital city,18,"7,449"
TAS major urban - capital city,18,"7,450"
TAS major urban - capital city,18,"7,451"
TAS major urban - capital city,18,"7,452"
TAS major urban - capital city,18,"7,453"
TAS major urban - capital city,18,"7,454"
TAS major urban - capital city,18,"7,455"
TAS major urban - capital city,18,"7,456"
TAS major urban - capital city,18,"7,457"
TAS major urban - capital city,18,"7,458"
TAS major urban - capital city,18,"7,459"
TAS major urban - capital city,18,"7,460"
TAS major urban - capital city,18,"7,461"
TAS major urban - capital city,18,"7,462"
TAS major urban - capital city,18,"7,463"
TAS major urban - capital city,18,"7,464"
TAS major urban - capital city,18,"7,465"
TAS major urban - capital city,18,"7,471"
TAS major urban - capital city,18,"7,472"
TAS major urban - capital city,18,"7,473"
TAS major urban - capital city,18,"7,474"
TAS major urban - capital city,18,"7,475"
TAS major urban - capital city,18,"7,476"
TAS major urban - capital city,18,"7,477"
TAS major urban - capital city,18,"7,478"
TAS major urban - capital city,18,"7,479"
TAS major urban - capital city,18,"7,480"
TAS major urban - capital city,18,"7,481"
TAS major urban - capital city,18,"7,482"
TAS major urban - capital city,18,"7,483"
TAS major urban - capital city,18,"7,484"
TAS major urban - capital city,18,"7,485"
TAS major urban - capital city,18,"7,486"
TAS major urban - capital city,18,"7,487"
TAS major urban - capital city,18,"7,488"
TAS major urban - capital city,18,"7,489"
TAS major urban - capital city,18,"7,490"
TAS major urban - capital city,18,"7,491"
TAS major urban - capital city,18,"7,492"
TAS major urban - capital city,18,"7,493"
TAS major urban - capital city,18,"7,494"
TAS major urban - capital city,18,"7,495"
TAS major urban - capital city,18,"7,496"
TAS major urban - capital city,18,"7,497"
TAS major urban - capital city,18,"7,498"
TAS major urban - capital city,18,"7,499"
TAS major urban - capital city,18,"7,500"
TAS major urban - capital city,18,"7,501"
TAS major urban - capital city,18,"7,502"
TAS major urban - capital city,18,"7,503"
TAS major urban - capital city,18,"7,504"
TAS major urban - capital city,18,"7,505"
TAS major urban - capital city,18,"7,506"
TAS major urban - capital city,18,"7,507"
TAS major urban - capital city,18,"7,508"
TAS major urban - capital city,18,"7,509"
TAS major urban - capital city,18,"7,510"
TAS major urban - capital city,18,"7,511"
TAS major urban - capital city,18,"7,512"
TAS major urban - capital city,18,"7,513"
TAS major urban - capital city,18,"7,514"
TAS major urban - capital city,18,"7,515"
TAS major urban - capital city,18,"7,516"
TAS major urban - capital city,18,"7,517"
TAS major urban - capital city,18,"7,518"
TAS major urban - capital city,18,"7,519"
TAS major urban - capital city,18,"7,520"
TAS major urban - capital city,18,"7,521"
TAS major urban - capital city,18,"7,522"
TAS major urban - capital city,18,"7,523"
TAS major urban - capital city,18,"7,524"
TAS major urban - capital city,18,"7,525"
TAS major urban - capital city,18,"7,526"
TAS major urban - capital city,18,"7,527"
TAS major urban - capital city,18,"7,528"
TAS major urban - capital city,18,"7,529"
TAS major urban - capital city,18,"7,530"
TAS major urban - capital city,18,"7,531"
TAS major urban - capital city,18,"7,532"
TAS major urban - capital city,18,"7,533"
TAS major urban - capital city,18,"7,534"
TAS major urban - capital city,18,"7,535"
TAS major urban - capital city,18,"7,536"
TAS major urban - capital city,18,"7,537"
TAS major urban - capital city,18,"7,538"
TAS major urban - capital city,18,"7,539"
TAS major urban - capital city,18,"7,540"
TAS major urban - capital city,18,"7,541"
TAS major urban - capital city,18,"7,542"
TAS major urban - capital city,18,"7,543"
TAS major urban - capital city,18,"7,544"
TAS major urban - capital city,18,"7,545"
TAS major urban - capital city,18,"7,546"
TAS major urban - capital city,18,"7,547"
TAS major urban - capital city,18,"7,548"
TAS major urban - capital city,18,"7,549"
TAS major urban - capital city,18,"7,550"
TAS major urban - capital city,18,"7,551"
TAS major urban - capital city,18,"7,552"
TAS major urban - capital city,18,"7,553"
TAS major urban - capital city,18,"7,554"
TAS major urban - capital city,18,"7,555"
TAS major urban - capital city,18,"7,556"
TAS major urban - capital city,18,"7,557"
TAS major urban - capital city,18,"7,558"
TAS major urban - capital city,18,"7,559"
TAS major urban - capital city,18,"7,560"
TAS major urban - capital city,18,"7,561"
TAS major urban - capital city,18,"7,562"
TAS major urban - capital city,18,"7,563"
TAS major urban - capital city,18,"7,564"
TAS major urban - capital city,18,"7,565"
TAS major urban - capital city,18,"7,566"
TAS major urban - capital city,18,"7,567"
TAS major urban - capital city,18,"7,568"
TAS major urban - capital city,18,"7,569"
TAS major urban - capital city,18,"7,570"
TAS major urban - capital city,18,"7,571"
TAS major urban - capital city,18,"7,572"
TAS major urban - capital city,18,"7,573"
TAS major urban - capital city,18,"7,574"
TAS major urban - capital city,18,"7,575"
TAS major urban - capital city,18,"7,576"
TAS major urban - capital city,18,"7,577"
TAS major urban - capital city,18,"7,578"
TAS major urban - capital city,18,"7,579"
TAS major urban - capital city,18,"7,580"
TAS major urban - capital city,18,"7,581"
TAS major urban - capital city,18,"7,582"
TAS major urban - capital city,18,"7,583"
TAS major urban - capital city,18,"7,584"
TAS major urban - capital city,18,"7,585"
TAS major urban - capital city,18,"7,586"
TAS major urban - capital city,18,"7,587"
TAS major urban - capital city,18,"7,588"
TAS major urban - capital city,18,"7,589"
TAS major urban - capital city,18,"7,590"
TAS major urban - capital city,18,"7,591"
TAS major urban - capital city,18,"7,592"
TAS major urban - capital city,18,"7,593"
TAS major urban - capital city,18,"7,594"
TAS major urban - capital city,18,"7,595"
TAS major urban - capital city,18,"7,596"
TAS major urban - capital city,18,"7,597"
TAS major urban - capital city,18,"7,598"
TAS major urban - capital city,18,"7,599"
TAS major urban - capital city,18,"7,600"
TAS major urban - capital city,18,"7,601"
TAS major urban - capital city,18,"7,602"
TAS major urban - capital city,18,"7,603"
TAS major urban - capital city,18,"7,604"
TAS major urban - capital city,18,"7,605"
TAS major urban - capital city,18,"7,606"
TAS major urban - capital city,18,"7,607"
TAS major urban - capital city,18,"7,608"
TAS major urban - capital city,18,"7,609"
TAS major urban - capital city,18,"7,610"
TAS major urban - capital city,18,"7,611"
TAS major urban - capital city,18,"7,612"
TAS major urban - capital city,18,"7,613"
TAS major urban - capital city,18,"7,614"
TAS major urban - capital city,18,"7,615"
TAS major urban - capital city,18,"7,616"
TAS major urban - capital city,18,"7,617"
TAS major urban - capital city,18,"7,618"
TAS major urban - capital city,18,"7,619"
TAS major urban - capital city,18,"7,620"
TAS major urban - capital city,18,"7,621"
TAS major urban - capital city,18,"7,622"
TAS major urban - capital city,18,"7,623"
TAS major urban - capital city,18,"7,624"
TAS major urban - capital city,18,"7,625"
TAS major urban - capital city,18,"7,626"
TAS major urban - capital city,18,"7,627"
TAS major urban - capital city,18,"7,628"
TAS major urban - capital city,18,"7,629"
TAS major urban - capital city,18,"7,630"
TAS major urban - capital city,18,"7,631"
TAS major urban - capital city,18,"7,632"
TAS major urban - capital city,18,"7,633"
TAS major urban - capital city,18,"7,634"
TAS major urban - capital city,18,"7,635"
TAS major urban - capital city,18,"7,636"
TAS major urban - capital city,18,"7,637"
TAS major urban - capital city,18,"7,638"
TAS major urban - capital city,18,"7,639"
TAS major urban - capital city,18,"7,640"
TAS major urban - capital city,18,"7,641"
TAS major urban - capital city,18,"7,642"
TAS major urban - capital city,18,"7,643"
TAS major urban - capital city,18,"7,644"
TAS major urban - capital city,18,"7,645"
